INT	INT	INT	STRING	INT	INT	INT
10141053	-1	2005	-1	0	1	1
10141054	-1	2005	-1	0	1	1
10141055	-1	2005	-1	0	1	1
10141056	-1	2005	-1	0	1	1
10141057	-1	2005	-1	0	1	1
10141058	-1	2005	-1	0	1	1
10141059	-1	2005	-1	0	1	1
10141060	2160	2005	-1	0	1	1
10141061	2160	2005	-1	0	1	1
10141062	2160	2005	-1	0	1	1
10141063	2160	2005	-1	0	1	1
10141064	2160	2005	-1	0	1	1
10141065	2160	2005	-1	0	1	1
10141066	-1	2005	-1	0	1	1
10141067	-1	2005	-1	0	1	1
10141068	-1	2005	-1	0	1	1
10141069	-1	2005	-1	0	1	1
10141070	-1	2005	-1	0	1	1
10141071	-1	2005	-1	0	1	1
10141072	4320	2005	-1	0	1	1
10141073	4320	2005	-1	0	1	1
10141074	4320	2005	-1	0	1	1
10141075	4320	2005	-1	0	1	1
10141076	4320	2005	-1	0	1	1
10141077	4320	2005	-1	0	1	1
10141078	4320	2005	-1	0	1	1
10141079	4320	2005	-1	0	1	1
10141080	4320	2005	-1	0	1	1
10141081	2160	2005	-1	0	1	1
10141082	4320	2005	-1	0	1	1
10141083	-1	2005	-1	0	1	1
10141084	2160	2005	-1	0	1	1
10141085	4320	2005	-1	0	1	1
10141086	-1	2005	-1	0	1	1
10141087	2160	2005	-1	0	1	1
10141088	4320	2005	-1	0	1	1
10141089	-1	2005	-1	0	1	1
10141090	720	2005	-1	0	1	1
10141091	2160	2005	-1	0	1	1
10141092	-1	2005	-1	0	1	1
10141093	2160	2005	-1	0	1	1
10141094	4320	2005	-1	0	1	1
10141095	-1	2005	-1	0	1	1
10141096	-1	2005	-1	0	1	1
10141097	-1	2005	-1	0	1	1
10141098	-1	2005	-1	0	1	1
10141099	-1	2005	-1	0	1	1
10141100	-1	2005	-1	0	1	1
10141101	-1	2005	-1	0	1	1
10141102	2160	2005	-1	0	1	1
10141103	4320	2005	-1	0	1	1
10141104	-1	2005	-1	0	1	1
10141105	168	2005	-1	0	1	1
10141106	168	2005	-1	0	1	1
10141107	168	2005	-1	0	1	1
10141108	168	2005	-1	0	1	1
10141109	168	2005	-1	0	1	1
10141110	168	2005	-1	0	1	1
10141111	2160	2005	-1	0	1	1
10141112	4320	2005	-1	0	1	1
10141113	-1	2005	-1	0	1	1
10141114	720	2005	-1	0	1	1
10141115	720	2005	-1	0	1	1
10141116	2160	2005	-1	0	1	1
10141117	4320	2005	-1	0	1	1
10141118	-1	2005	-1	0	1	1
10141119	720	2005	-1	0	1	1
10141120	720	2005	-1	0	1	1
10141121	168	2005	-1	0	1	1
10141122	2160	2005	-1	0	1	1
10141123	4320	2005	-1	0	1	1
10141124	-1	2005	-1	0	1	1
10141125	2160	2005	-1	0	1	1
10141126	4320	2005	-1	0	1	1
10141127	-1	2005	-1	0	1	1
10141128	2160	2005	-1	0	1	1
10141129	4320	2005	-1	0	1	1
10141130	-1	2005	-1	0	1	1
10141131	720	2005	-1	0	1	1
10141132	720	2005	-1	0	1	1
10141133	720	2005	-1	0	1	1
10141134	72	2005	-1	0	1	1
10141135	72	2005	-1	0	1	1
10141136	720	2005	-1	0	1	1
10141137	2160	2005	-1	0	1	1
10141138	4320	2005	-1	0	1	1
10141139	-1	2005	-1	0	1	1
10141140	720	2005	-1	0	1	1
10141141	2160	2005	-1	0	1	1
10141142	4320	2005	-1	0	1	1
10141143	-1	2005	-1	0	1	1
10141144	336	2005	-1	0	1	1
10141145	720	2005	-1	0	1	1
10141146	720	2005	-1	0	1	1
10141147	2160	2005	-1	0	1	1
10141148	4320	2005	-1	0	1	1
10141149	-1	2005	-1	0	1	1
10141151	720	2005	-1	0	1	1
10141152	720	2005	-1	0	1	0
10141153	2160	2005	-1	0	1	0
10141154	4320	2005	-1	0	1	0
10141155	-1	2005	-1	0	1	0
10141156	720	2005	-1	0	1	0
10141157	2160	2005	-1	0	1	0
10141158	4320	2005	-1	0	1	0
10141159	-1	2005	-1	0	1	0
10141160	720	2005	-1	0	1	0
10141161	2160	2005	-1	0	1	0
10141162	4320	2005	-1	0	1	0
10141163	-1	2005	-1	0	1	0
10141164	720	2005	-1	0	1	0
10141165	2160	2005	-1	0	1	0
10141166	4320	2005	-1	0	1	0
10141167	-1	2005	-1	0	1	0
10141168	720	2005	-1	0	1	0
10141169	2160	2005	-1	0	1	0
10141170	4320	2005	-1	0	1	0
10141171	-1	2005	-1	0	1	0
10141172	720	2005	-1	0	1	0
10141173	2160	2005	-1	0	1	0
10141174	4320	2005	-1	0	1	0
10141175	-1	2005	-1	0	1	0
10141176	720	2005	-1	0	1	0
10141177	2160	2005	-1	0	1	0
10141178	4320	2005	-1	0	1	0
10141179	-1	2005	-1	0	1	0
10141180	720	2005	-1	0	1	0
10141181	2160	2005	-1	0	1	0
10141182	4320	2005	-1	0	1	0
10141183	-1	2005	-1	0	1	0
10141184	720	2005	-1	0	1	0
10141185	2160	2005	-1	0	1	0
10141186	4320	2005	-1	0	1	0
10141187	-1	2005	-1	0	1	0
10141188	72	2005	-1	0	1	1
10141189	720	2005	-1	0	1	1
10141190	2160	2005	-1	0	1	1
10141191	4320	2005	-1	0	1	1
10141192	-1	2005	-1	0	1	1
10141193	336	2005	-1	0	1	1
10141194	720	2005	-1	0	1	1
10141195	2160	2005	-1	0	1	1
10141196	4320	2005	-1	0	1	1
10141197	-1	2005	-1	0	1	1
10141198	720	2005	-1	0	1	1
10141199	2160	2005	-1	0	1	1
10141200	4320	2005	-1	0	1	1
10141201	-1	2005	-1	0	1	1
10141202	720	2005	-1	0	1	1
10141203	720	2005	-1	0	1	1
10141204	168	2005	-1	0	1	1
10141205	2160	2005	-1	0	1	1
10141206	72	2005	-1	0	1	1
10141207	720	2005	-1	0	1	1
10141208	720	2005	-1	0	1	1
10141209	168	2005	-1	0	1	1
10141210	168	2005	-1	0	1	1
10141211	168	2005	-1	0	1	1
10141212	168	2005	-1	0	1	1
10141213	720	2005	-1	0	1	1
10141214	2160	2005	-1	0	1	1
10141215	4320	2005	-1	0	1	1
10141216	-1	2005	-1	0	1	1
10141217	2160	2005	-1	0	1	1
10141218	360	2005	-1	0	1	1
10141221	720	2005	-1	0	1	0
10141222	2160	2005	-1	0	1	0
10141223	4320	2005	-1	0	1	0
10141224	-1	2005	-1	0	1	0
10141225	168	2005	-1	0	1	1
10141226	720	2005	-1	0	1	1
10141227	360	2005	-1	0	1	1
10141228	720	2005	-1	0	1	1
10141229	2160	2005	-1	0	1	1
10141230	-1	2005	-1	0	1	1
10141231	720	2005	-1	0	1	1
10141232	2160	2005	-1	0	1	1
10141233	-1	2005	-1	0	1	1
10141234	720	2005	-1	0	1	1
10141235	2160	2005	-1	0	1	1
10141236	4320	2005	-1	0	1	1
10141237	-1	2005	-1	0	1	1
10141238	720	2005	-1	0	1	1
10141239	2160	2005	-1	0	1	1
10141240	4320	2005	-1	0	1	1
10141241	-1	2005	-1	0	1	1
10141242	720	2005	-1	0	1	1
10141243	2160	2005	-1	0	1	1
10141244	4320	2005	-1	0	1	1
10141245	-1	2005	-1	0	1	1
10141246	168	2005	-1	0	1	1
10141247	720	2005	-1	0	1	1
10141248	2160	2005	-1	0	1	1
10141249	4320	2005	-1	0	1	1
10141250	-1	2005	-1	0	1	1
10141251	720	2005	-1	0	1	1
10141252	2160	2005	-1	0	1	1
10141253	4320	2005	-1	0	1	1
10141254	-1	2005	-1	0	1	1
10141255	720	2005	-1	0	1	1
10141256	2160	2005	-1	0	1	1
10141257	4320	2005	-1	0	1	1
10141258	-1	2005	-1	0	1	1
10141259	720	2005	-1	0	1	1
10141260	720	2005	-1	0	1	1
10141261	2160	2005	-1	0	1	1
10141262	4320	2005	-1	0	1	1
10141263	-1	2005	-1	0	1	1
10141264	2160	2005	-1	0	1	1
10141265	4320	2005	-1	0	1	1
10141266	-1	2005	-1	0	1	1
10141267	168	2005	-1	0	1	1
10141268	168	2005	-1	0	1	1
10141269	2160	2005	-1	0	1	1
10141270	4320	2005	-1	0	1	1
10141271	-1	2005	-1	0	1	1
10141272	168	2005	-1	0	1	1
10141273	2160	2005	-1	0	1	1
10141274	4320	2005	-1	0	1	1
10141275	-1	2005	-1	0	1	1
10141276	360	2005	-1	0	1	1
10141277	720	2005	-1	0	1	1
10141278	24	2005	-1	0	1	1
10141279	24	2005	-1	0	1	1
10141280	24	2005	-1	0	1	1
10141281	24	2005	-1	0	1	1
10141282	24	2005	-1	0	1	1
10141283	24	2005	-1	0	1	1
10141284	24	2005	-1	0	1	1
10141285	720	2005	-1	0	1	1
10141286	2160	2005	-1	0	1	1
10141287	4320	2005	-1	0	1	1
10141288	-1	2005	-1	0	1	1
10141289	720	2005	-1	0	1	1
10141290	2160	2005	-1	0	1	1
10141291	4320	2005	-1	0	1	1
10141292	-1	2005	-1	0	1	1
10141293	720	2005	-1	0	1	1
10141294	2160	2005	-1	0	1	1
10141295	4320	2005	-1	0	1	1
10141296	-1	2005	-1	0	1	1
10141297	720	2005	-1	0	1	1
10141298	2160	2005	-1	0	1	1
10141299	4320	2005	-1	0	1	1
10141300	-1	2005	-1	0	1	1
10141301	720	2005	-1	0	1	1
10141302	2160	2005	-1	0	1	1
10141303	4320	2005	-1	0	1	1
10141304	-1	2005	-1	0	1	1
10141305	720	2005	-1	0	1	1
10141306	2160	2005	-1	0	1	1
10141307	4320	2005	-1	0	1	1
10141308	-1	2005	-1	0	1	1
10141309	2160	2005	-1	0	1	1
10141310	720	2005	-1	0	1	1
10141311	720	2005	-1	0	1	1
10141312	720	2005	-1	0	1	1
10141313	2160	2005	-1	0	1	1
10141314	4320	2005	-1	0	1	1
10141315	-1	2005	-1	0	1	1
10141316	720	2005	-1	0	1	1
10141317	-1	2005	-1	0	1	1
10141318	-1	2005	-1	0	1	1
10141319	168	2005	-1	0	1	1
10141320	720	2005	-1	0	1	1
10141321	2160	2005	-1	0	1	1
10141322	4320	2005	-1	0	1	1
10141323	-1	2005	-1	0	1	1
10141324	168	2005	-1	0	1	1
10141325	720	2005	-1	0	1	1
10141326	2160	2005	-1	0	1	1
10141327	4320	2005	-1	0	1	1
10141328	-1	2005	-1	0	1	1
10141329	168	2005	-1	0	1	1
10141330	720	2005	-1	0	1	1
10141331	2160	2005	-1	0	1	1
10141332	4320	2005	-1	0	1	1
10141333	-1	2005	-1	0	1	1
10141334	2160	2005	-1	0	1	1
10141335	2160	2005	-1	0	1	1
10141336	2160	2005	-1	0	1	1
10141337	2160	2005	-1	0	1	1
10141338	2160	2005	-1	0	1	1
10141339	168	2005	-1	0	1	1
10141340	-1	2005	-1	0	1	1
10141341	720	2005	-1	0	1	1
10141342	-1	2005	-1	0	1	1
10141343	2160	2005	-1	0	1	1
10141344	-1	2005	-1	0	1	1
10141345	4320	2005	-1	0	1	1
10141346	-1	2005	-1	0	1	1
10141347	-1	2005	-1	0	1	1
10141348	-1	2005	-1	0	1	1
10141349	-1	2005	-1	0	1	1
10141350	-1	2005	-1	0	1	1
10141351	72	2005	-1	0	1	1
10141352	360	2005	-1	0	1	1
10141353	360	2005	-1	0	1	1
10141354	720	2005	-1	0	1	1
10141355	-1	2005	-1	0	1	1
10141356	-1	2005	-1	0	1	1
10141357	-1	2005	-1	0	1	1
10141358	168	2005	-1	0	1	1
10141359	720	2005	-1	0	1	1
10141360	2160	2005	-1	0	1	1
10141361	4320	2005	-1	0	1	1
10141362	-1	2005	-1	0	1	1
10141363	720	2005	-1	0	1	1
10141364	2160	2005	-1	0	1	1
10141365	4320	2005	-1	0	1	1
10141366	-1	2005	-1	0	1	1
10141367	720	2005	-1	0	1	1
10141368	2160	2005	-1	0	1	1
10141369	4320	2005	-1	0	1	1
10141370	-1	2005	-1	0	1	1
10141371	720	2005	-1	0	1	1
10141372	-1	2005	-1	0	1	1
10141373	-1	2005	-1	0	1	1
10141374	-1	2005	-1	0	1	1
10141375	-1	2005	-1	0	1	1
10141376	720	2005	-1	0	1	1
10141377	2160	2005	-1	0	1	1
10141378	4320	2005	-1	0	1	1
10141379	-1	2005	-1	0	1	1
10141380	168	2005	-1	0	1	1
10141381	72	2005	-1	0	1	1
10141382	2160	2005	-1	0	1	1
10141383	2160	2005	-1	0	1	1
10141384	2160	2005	-1	0	1	1
10141385	4320	2005	-1	0	1	1
10141386	-1	2005	-1	0	1	1
10141387	-1	2005	-1	0	1	1
10141388	-1	2005	-1	0	1	1
10141389	720	2005	-1	0	1	1
10141390	24	2005	-1	0	1	1
10141391	360	2005	-1	0	1	1
10141392	168	2005	-1	0	1	1
10141393	720	2005	-1	0	1	1
10141394	720	2005	-1	0	1	1
10141395	360	2005	-1	0	1	1
10141396	720	2005	-1	0	1	1
10141397	168	2005	-1	0	1	1
10141398	720	2005	-1	0	1	1
10141399	2160	2005	-1	0	1	1
10141400	4320	2005	-1	0	1	1
10141401	-1	2005	-1	0	1	1
10141402	168	2005	-1	0	1	1
10141403	72	2005	-1	0	1	1
10141404	168	2005	-1	0	1	1
10141405	720	2005	-1	0	1	1
10141406	2160	2005	-1	0	1	1
10141407	4320	2005	-1	0	1	1
10141408	-1	2005	-1	0	1	1
10141409	720	2005	-1	0	1	1
10141410	720	2005	-1	0	1	1
10141411	720	2005	-1	0	1	1
10141412	720	2005	-1	0	1	1
10141413	168	2005	-1	0	1	1
10141414	720	2005	-1	0	1	1
10141415	2160	2005	-1	0	1	1
10141416	4320	2005	-1	0	1	1
10141417	-1	2005	-1	0	1	1
10141418	360	2005	-1	0	1	1
10141419	168	2005	-1	0	1	1
10141420	720	2005	-1	0	1	1
10141421	168	2005	-1	0	1	1
10141422	168	2005	-1	0	1	1
10141423	720	2005	-1	0	1	1
10141424	2160	2005	-1	0	1	1
10141425	-1	2005	-1	0	1	1
10141426	720	2005	-1	0	1	1
10141427	2160	2005	-1	0	1	1
10141428	168	2005	-1	0	1	1
10141429	720	2005	-1	0	1	1
10141430	2160	2005	-1	0	1	1
10141431	-1	2005	-1	0	1	1
10141432	168	2005	-1	0	1	1
10141433	2160	2005	-1	0	1	1
10141434	168	2005	-1	0	1	1
10141435	720	2005	-1	0	1	1
10141436	2160	2005	-1	0	1	1
10141437	-1	2005	-1	0	1	1
10141438	168	2005	-1	0	1	1
10141439	720	2005	-1	0	1	1
10141440	168	2005	-1	0	1	1
10141441	720	2005	-1	0	1	1
10141442	720	2005	-1	0	1	1
10141443	720	2005	-1	0	1	1
10141444	360	2005	-1	0	1	1
10141445	168	2005	-1	0	1	1
10141446	360	2005	-1	0	1	1
10141447	720	2005	-1	0	1	1
10141448	168	2005	-1	0	1	1
10141449	360	2005	-1	0	1	1
10141450	720	2005	-1	0	1	1
10141451	360	2005	-1	0	1	1
10141452	720	2005	-1	0	1	1
10141453	168	2005	-1	0	1	1
10141454	720	2005	-1	0	1	1
10141455	2160	2005	-1	0	1	1
10141456	4320	2005	-1	0	1	1
10141457	-1	2005	-1	0	1	1
10141458	168	2005	-1	0	1	1
10141459	720	2005	-1	0	1	1
10141460	2160	2005	-1	0	1	1
10141461	4320	2005	-1	0	1	1
10141462	-1	2005	-1	0	1	1
10141463	72	2005	-1	0	1	1
10141464	72	2005	-1	0	1	1
10141465	72	2005	-1	0	1	1
10141466	168	2005	-1	0	1	1
10141467	720	2005	-1	0	1	1
10141468	2160	2005	-1	0	1	1
10141469	4320	2005	-1	0	1	1
10141470	-1	2005	-1	0	1	1
10141471	72	2005	-1	0	1	1
10141472	168	2005	-1	0	1	1
10141473	360	2005	-1	0	1	1
10141474	720	2005	-1	0	1	1
10141475	2160	2005	-1	0	1	1
10141476	-1	2005	-1	0	1	1
10141477	72	2005	-1	0	1	1
10141478	168	2005	-1	0	1	1
10141479	360	2005	-1	0	1	1
10141480	720	2005	-1	0	1	1
10141481	2160	2005	-1	0	1	1
10141482	720	2005	-1	0	1	1
10141483	168	2005	-1	0	1	1
10141484	4320	2005	-1	0	1	1
10141485	168	2005	-1	0	1	1
10141486	720	2005	-1	0	1	1
10141487	2160	2005	-1	0	1	1
10141488	4320	2005	-1	0	1	1
10141489	-1	2005	-1	0	1	1
10141490	720	2005	-1	0	1	1
10141491	720	2005	-1	0	1	1
10141494	720	2005	-1	0	1	0
10141495	2160	2005	-1	0	1	0
10141496	4320	2005	-1	0	1	0
10141497	-1	2005	-1	0	1	0
10141498	2160	2005	-1	0	1	1
10141499	-1	2005	-1	0	1	1
10141500	720	2005	-1	0	1	1
10141501	168	2005	-1	0	1	1
10141502	720	2005	-1	0	1	1
10141503	2160	2005	-1	0	1	1
10141504	4320	2005	-1	0	1	1
10141505	-1	2005	-1	0	1	1
10141506	168	2005	-1	0	1	1
10141507	168	2005	-1	0	1	1
10141508	720	2005	-1	0	1	1
10141509	2160	2005	-1	0	1	1
10141510	4320	2005	-1	0	1	1
10141511	-1	2005	-1	0	1	1
10141517	-1	2005	-1	0	1	1
10141518	2160	2005	-1	0	1	1
10141519	2160	2005	-1	0	1	1
10141520	720	2005	-1	0	1	1
10141521	24	2005	-1	0	1	1
10141522	72	2005	-1	0	1	1
10141523	168	2005	-1	0	1	1
10141524	720	2005	-1	0	1	1
10141525	2160	2005	-1	0	1	1
10141526	4320	2005	-1	0	1	1
10141527	-1	2005	-1	0	1	1
10141528	72	2005	-1	0	1	1
10141529	2160	2005	-1	0	1	1
10141530	72	2005	-1	0	1	1
10141531	72	2005	-1	0	1	1
10141532	72	2005	-1	0	1	1
10141533	72	2005	-1	0	1	1
10141534	72	2005	-1	0	1	1
10141535	168	2005	-1	0	1	1
10141536	720	2005	-1	0	1	1
10141537	2160	2005	-1	0	1	1
10141538	4320	2005	-1	0	1	1
10141539	-1	2005	-1	0	1	1
10141540	72	2005	-1	0	1	1
10141541	168	2005	-1	0	1	1
10141542	720	2005	-1	0	1	1
10141543	2160	2005	-1	0	1	1
10141544	4320	2005	-1	0	1	1
10141545	-1	2005	-1	0	1	1
10141546	72	2005	-1	0	1	1
10141547	168	2005	-1	0	1	1
10141548	720	2005	-1	0	1	1
10141549	2160	2005	-1	0	1	1
10141550	4320	2005	-1	0	1	1
10141551	-1	2005	-1	0	1	1
10141552	720	2005	-1	0	1	1
10141553	72	2005	-1	0	1	1
10141554	168	2005	-1	0	1	1
10141555	720	2005	-1	0	1	1
10141556	168	2005	-1	0	1	1
10141557	720	2005	-1	0	1	1
10141558	2160	2005	-1	0	1	1
10141559	4320	2005	-1	0	1	1
10141560	-1	2005	-1	0	1	1
10141561	360	2005	-1	0	1	1
10141562	2160	2005	-1	0	1	1
10141563	168	2005	-1	0	1	1
10141564	720	2005	-1	0	1	1
10141565	72	2005	-1	0	1	1
10141566	168	2005	-1	0	1	1
10141567	720	2005	-1	0	1	1
10141568	2160	2005	-1	0	1	1
10141569	4320	2005	-1	0	1	1
10141570	-1	2005	-1	0	1	1
10141571	720	2005	-1	0	1	1
10141572	2160	2005	-1	0	1	1
10141573	2160	2005	-1	0	1	1
10141574	-1	2005	-1	0	1	1
10141581	720	2005	-1	0	1	1
10141582	72	2005	-1	0	1	1
10141583	72	2005	-1	0	1	1
10141584	2160	2005	-1	0	1	1
10141585	720	2005	-1	0	1	1
10141588	72	2005	-1	0	1	1
10141589	168	2005	-1	0	1	1
10141590	720	2005	-1	0	1	1
10141591	2160	2005	-1	0	1	1
10141592	4320	2005	-1	0	1	1
10141593	-1	2005	-1	0	1	1
10141594	168	2005	-1	0	1	1
10141595	360	2005	-1	0	1	1
10141596	720	2005	-1	0	1	1
10141597	72	2005	-1	0	1	1
10141598	168	2005	-1	0	1	1
10141599	720	2005	-1	0	1	1
10141600	2160	2005	-1	0	1	1
10141601	4320	2005	-1	0	1	1
10141602	-1	2005	-1	0	1	1
10141603	72	2005	-1	0	1	1
10141702	-1	-1	-1	0	2	0
10141703	-1	-1	-1	0	2	0
10141704	-1	-1	-1	0	2	0
10141705	-1	-1	-1	0	2	0
10141706	-1	-1	-1	0	2	0
10141707	-1	-1	-1	0	2	0
10141708	-1	-1	-1	0	2	0
10141709	-1	-1	-1	0	2	0
10141710	-1	-1	-1	0	2	0
10141711	-1	-1	-1	0	2	0
10141712	-1	-1	-1	0	2	0
10141713	-1	-1	-1	0	2	0
10141714	-1	-1	-1	0	2	0
10141715	-1	-1	-1	0	2	0
10141716	-1	-1	-1	0	2	0
10141717	-1	-1	-1	0	2	0
10141718	-1	-1	-1	0	2	0
10141719	-1	-1	-1	0	2	0
10141720	-1	-1	-1	0	2	0
10141721	-1	-1	-1	0	2	0
10141722	-1	-1	-1	0	2	0
10141723	-1	-1	-1	0	2	0
10141724	-1	-1	-1	0	2	0
10141725	-1	-1	-1	0	2	0
10141726	-1	-1	-1	0	2	0
10141727	-1	-1	-1	0	2	0
10141728	-1	-1	-1	0	2	0
10141729	-1	-1	-1	0	2	0
10141730	-1	-1	-1	0	2	0
10141731	-1	-1	-1	0	2	0
10141732	-1	-1	-1	0	2	0
10141733	-1	-1	-1	0	2	0
10141734	-1	-1	-1	0	2	0
10141735	-1	-1	-1	0	2	0
10141736	-1	-1	-1	0	2	0
10141737	-1	-1	-1	0	2	0
10141738	-1	-1	-1	0	2	0
10141739	-1	-1	-1	0	2	0
10141740	-1	-1	-1	0	2	0
10141741	-1	-1	-1	0	2	0
10141742	-1	-1	-1	0	2	0
10141743	-1	-1	-1	0	2	0
10141744	-1	-1	-1	0	2	0
10141745	-1	-1	-1	0	2	0
10141747	-1	-1	-1	0	2	0
10141748	-1	-1	-1	0	2	0
10141749	-1	-1	-1	0	2	0
10141750	-1	-1	-1	0	2	0
10141751	-1	-1	-1	0	2	0
10141752	-1	-1	-1	0	2	0
10141753	-1	-1	-1	0	2	0
10141754	-1	-1	-1	0	2	0
10141755	-1	-1	-1	0	2	0
10141756	-1	-1	-1	0	2	0
10141757	-1	-1	-1	0	2	0
10141758	-1	-1	-1	0	2	0
10141759	-1	-1	-1	0	2	0
10141760	-1	-1	-1	0	2	0
10141761	-1	-1	-1	0	2	0
10141762	-1	-1	-1	0	2	0
10141763	-1	-1	-1	0	2	0
10141764	-1	-1	-1	0	2	0
10141765	-1	-1	-1	0	2	0
10141766	-1	-1	-1	0	2	0
10141767	-1	-1	-1	0	2	0
10141768	-1	-1	-1	0	2	0
10141769	-1	-1	-1	0	2	0
10141770	-1	-1	-1	0	2	0
10141771	-1	-1	-1	0	2	0
10141772	-1	-1	-1	0	2	0
10141773	-1	-1	-1	0	2	0
10141774	-1	-1	-1	0	2	0
10141775	-1	-1	-1	0	2	0
10141776	-1	-1	-1	0	2	0
10141777	-1	-1	-1	0	2	0
10141778	-1	-1	-1	0	2	0
10141779	-1	-1	-1	0	2	0
10141780	-1	-1	-1	0	2	0
10141781	-1	-1	-1	0	2	0
10141782	-1	-1	-1	0	2	0
10141783	-1	-1	-1	0	2	0
10141784	-1	-1	-1	0	2	0
10141785	-1	-1	-1	0	2	0
10141786	-1	-1	-1	0	2	0
10141787	-1	-1	-1	0	2	0
10141788	-1	-1	-1	0	2	0
10141789	-1	-1	-1	0	2	0
10141790	-1	-1	-1	0	2	0
10141800	168	2005	-1	0	1	0
10141801	720	2005	-1	0	1	0
10141802	-1	2005	-1	0	1	0
10141803	72	2005	-1	0	1	0
10141804	-1	2005	-1	0	1	1
10141805	168	2005	-1	0	1	0
10141808	720	2005	-1	0	1	0
10141836	2160	2005	-1	0	1	0
10141837	720	2005	-1	0	1	0
10141838	720	2005	-1	0	1	0
10141839	2160	2005	-1	0	1	0
10141842	720	2005	-1	0	1	0
10141843	2160	2005	-1	0	1	0
10141844	-1	2005	-1	0	1	0
10141854	168	2005	-1	0	1	0
10141855	-1	2005	-1	0	1	0
10141856	-1	2005	-1	0	1	0
10141857	720	2005	-1	0	1	1
10141858	2160	2005	-1	0	1	1
10141863	720	2005	-1	0	1	1
10141864	2160	2005	-1	0	1	1
10141865	-1	-1	#c00ff00Trang b¸: Giäm mi­n 5% sát thß½ng	0	1	0
10141866	72	2005	-1	0	1	0
10141868	720	2005	-1	0	1	0
10141869	2160	2005	-1	0	1	0
10141870	4320	2005	-1	0	1	0
10141871	720	2005	-1	0	1	1
10141872	2160	2005	-1	0	1	1
10141873	720	2005	-1	0	1	1
10141877	720	2005	-1	0	1	1
10141878	2160	2005	-1	0	1	1
10141886	720	2005	-1	0	1	0
10141887	1440	2005	-1	0	1	0
10141888	4320	2005	-1	0	1	0
10141893	2160	2005	-1	0	1	0
10141894	720	2005	-1	0	1	1
10141895	720	2005	-1	0	1	1
10141896	-1	2005	-1	0	1	0
10155001	-1	2005	-1	0	1	1
10155004	-1	2005	-1	0	1	1
10155006	-1	2005	-1	0	1	1
10155007	-1	2005	-1	0	1	1
10157001	-1	-1	-1	0	1	1
10157002	-1	-1	-1	0	2	0
10200001	-1	2005	-1	0	1	1
10200002	-1	2005	-1	0	1	1
10200003	-1	2005	-1	0	1	1
10200011	-1	-1	-1	0	2	1
10200012	-1	-1	-1	0	2	1
10200013	-1	-1	-1	0	2	1
10200014	-1	-1	-1	0	2	0
10200015	-1	-1	-1	0	2	0
10200016	-1	-1	-1	0	2	0
10200017	-1	-1	-1	0	2	0
10200018	-1	-1	-1	0	2	0
10200019	-1	-1	-1	0	2	0
10200020	-1	-1	-1	0	2	0
10201001	-1	2005	-1	0	1	1
10201002	-1	2005	-1	0	1	1
10201003	-1	2005	-1	0	1	1
10201011	-1	-1	-1	0	2	1
10201012	-1	-1	-1	0	2	1
10201013	-1	-1	-1	0	2	1
10201014	-1	-1	-1	0	2	0
10201015	-1	-1	-1	0	2	0
10201016	-1	-1	-1	0	2	0
10201017	-1	-1	-1	0	2	0
10201018	-1	-1	-1	0	2	0
10201019	-1	-1	-1	0	2	0
10201020	-1	-1	-1	0	2	0
10202001	-1	2005	-1	0	1	1
10202002	-1	2005	-1	0	1	1
10202003	-1	2005	-1	0	1	1
10202011	-1	-1	-1	0	2	1
10202012	-1	-1	-1	0	2	1
10202013	-1	-1	-1	0	2	1
10202014	-1	-1	-1	0	2	0
10202015	-1	-1	-1	0	2	0
10202016	-1	-1	-1	0	2	0
10202017	-1	-1	-1	0	2	0
10202018	-1	-1	-1	0	2	0
10202019	-1	-1	-1	0	2	0
10202020	-1	-1	-1	0	2	0
10203001	-1	2005	-1	0	1	1
10203002	-1	2005	-1	0	1	1
10203003	-1	2005	-1	0	1	1
10203011	-1	-1	-1	0	2	1
10203012	-1	-1	-1	0	2	1
10203013	-1	-1	-1	0	2	1
10203014	-1	-1	-1	0	2	0
10203015	-1	-1	-1	0	2	0
10203016	-1	-1	-1	0	2	0
10203017	-1	-1	-1	0	2	0
10203018	-1	-1	-1	0	2	0
10203019	-1	-1	-1	0	2	0
10203020	-1	-1	-1	0	2	0
10204001	-1	2005	-1	0	1	1
10204002	-1	2005	-1	0	1	1
10204003	-1	2005	-1	0	1	1
10204011	-1	-1	-1	0	2	1
10204012	-1	-1	-1	0	2	1
10204013	-1	-1	-1	0	2	1
10204014	-1	-1	-1	0	2	0
10204015	-1	-1	-1	0	2	0
10204016	-1	-1	-1	0	2	0
10204017	-1	-1	-1	0	2	0
10204018	-1	-1	-1	0	2	0
10204019	-1	-1	-1	0	2	0
10204020	-1	-1	-1	0	2	0
10205001	-1	2005	-1	0	1	1
10205002	-1	2005	-1	0	1	1
10205003	-1	2005	-1	0	1	1
10205011	-1	-1	-1	0	2	1
10205012	-1	-1	-1	0	2	1
10205013	-1	-1	-1	0	2	1
10205014	-1	-1	-1	0	2	0
10205015	-1	-1	-1	0	2	0
10205016	-1	-1	-1	0	2	0
10205017	-1	-1	-1	0	2	0
10205018	-1	-1	-1	0	2	0
10205019	-1	-1	-1	0	2	0
10205020	-1	-1	-1	0	2	0
10206016	-1	-1	-1	0	2	0
10206017	-1	-1	-1	0	2	0
10206018	-1	-1	-1	0	2	0
10206019	-1	-1	-1	0	2	0
